can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,100.0,100.0,221820,0,0,0,0,-83.8,-29,"[{'offset': 0, 'projected_percent': '-85.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-88.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-91.8', 'likelihood': -3}]",,False,0,2,1.2,1.2,0,Lisandro,1.2,419,False,,2026-07-24T20:00:10.337107Z,50,221820.jpg,1.5,False,Martínez,1.3,False,,a,16,1,6,35086,2160,64275,3422,0.2,1.2,Martinez,Lisandro Martínez,10.0,2022-07-17,1998-01-18,False,p221820,360,0,0,0,6,1,0,0,0,0,0,0,29,66.4,18.8,32.0,11.8,17,14,3,20,4,0.21,0.16,0.37,5.79,,,,,,,[],,142,64,221,75,147,42,184,66,0.05,0.0,0.04,0.09,1.45,1.5,268,42,260,94,272,98,162,64,1.0,0.0,5.0
True,True,,,550864,-1,1,-2,2,-5.2,-13,"[{'offset': 0, 'projected_percent': '-6.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-8.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-11.2', 'likelihood': -1}]",,False,0,2,0.4,0.4,0,Leny,0.4,420,False,,,48,550864.jpg,1.0,False,Yoro,0.5,False,,a,16,1,2,5083,301,35068,1226,0.1,0.4,Yoro,,73.0,2024-07-19,2005-11-13,False,p550864,22,0,0,0,2,0,0,0,0,0,0,0,-1,7.8,2.4,2.0,1.3,3,1,2,5,0,0.00,0.02,0.02,1.09,,,,,,,[],,341,126,327,117,324,123,368,129,0.0,0.0,0.08,0.08,4.46,8.18,420,78,351,124,330,128,257,95,0.0,0.0,20.45
True,True,,,606745,0,0,-1,1,-83.9,-9,"[{'offset': 0, 'projected_percent': '-86.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-91.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-95.7', 'likelihood': -4}]",,False,0,2,0.2,0.2,0,Ayden,0.2,421,False,,,44,606745.jpg,1.0,False,Heaven,0.3,False,,a,16,1,1,5905,135,23468,882,0.0,0.2,Heaven,,241.0,2025-02-01,2006-09-22,False,p606745,90,0,0,0,2,0,0,0,0,0,0,0,5,6.8,2.6,11.0,2.0,1,4,1,2,1,0.12,0.04,0.16,1.01,,,,,,,[],,348,128,325,116,246,84,348,122,0.12,0.0,0.04,0.16,1.01,2.0,577,153,387,140,315,120,302,111,1.0,0.0,2.0
True,True,,,230001,0,0,-1,1,-59.2,-11,"[{'offset': 0, 'projected_percent': '-60.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-63.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-66.7', 'likelihood': -3}]",,False,0,2,0.6,0.6,0,Noussair,0.6,422,False,,,44,230001.jpg,1.0,False,Mazraoui,0.5,False,,a,16,1,3,14175,391,39833,1746,0.1,0.7,Mazraoui,,145.0,2024-08-13,1997-11-14,False,p230001,97,0,0,0,4,0,0,0,0,0,0,0,6,21.0,31.2,11.0,6.4,4,3,2,6,1,0.22,0.06,0.28,2.08,,,,,,,[],,283,114,183,57,245,83,264,100,0.2,0.0,0.06,0.26,1.93,3.71,561,143,310,111,311,116,249,94,0.93,0.0,5.57
True,True,100.0,50.0,106760,-1,1,-2,2,-1.7,-144,"[{'offset': 0, 'projected_percent': '-2.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-4.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-5.5', 'likelihood': -1}]",,False,0,2,1.8,0.9,2,Luke,1.8,423,False,,2026-09-11T13:00:09.030120Z,43,106760.jpg,2.2,False,Shaw,7.9,False,,a,16,1,9,98958,1474,1289049,57120,0.4,2.1,Shaw,,241.0,2014-07-01,1995-07-12,False,p106760,335,0,1,0,5,0,0,0,1,0,0,0,54,92.6,91.6,17.0,20.1,17,7,6,23,4,0.03,0.58,0.61,4.63,3.0,,,,,,[],,90,41,48,8,206,62,87,26,0.01,0.0,0.16,0.17,1.24,1.34,579,154,201,74,206,82,49,18,1.07,0.0,6.18
True,True,,,577974,0,0,0,0,-38.0,-1,"[{'offset': 0, 'projected_percent': '-38.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-39.3', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-40.2', 'likelihood': -3}]",,False,0,2,0.0,0.0,0,Harry,0.0,424,False,,,40,577974.jpg,0.0,False,Amass,0.2,False,,a,16,1,0,6156,254,8463,433,0.0,0.0,Amass,,241.0,2024-04-06,2007-03-16,False,p577974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,455,172,446,171,391,157,460,172,0.0,0.0,0.0,0.0,0.0,0.0,650,201,469,172,469,172,332,124,0.0,0.0,0.0
True,False,0.0,0.0,547676,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Tyler,0.0,425,False,Has joined Lausanne-Sport permanently,2026-08-18T14:12:31.904433Z,40,547676.jpg,0.0,False,Fredricson,0.0,False,,u,16,1,0,0,0,1291,23,0.0,0.0,Fredricson,,241.0,2022-09-07,2005-02-23,False,p547676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,448,165,439,164,383,149,453,165,0.0,0.0,0.0,0.0,0.0,0.0,640,191,462,165,462,165,601,203,0.0,0.0,0.0
True,True,,,141746,0,0,0,0,-100.8,-1066,"[{'offset': 0, 'projected_percent': '-102.9', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-106.8', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-110.7', 'likelihood': -5}]",,False,1,3,6.2,6.2,2,Bruno,6.2,426,False,,,120,141746.jpg,6.2,False,Borges Fernandes,39.0,False,,a,16,1,31,630936,19336,1774236,121286,0.5,2.6,B.Fernandes,Bruno Fernandes,173.0,2020-01-30,1994-09-08,False,p141746,450,3,1,0,8,0,0,0,0,0,0,3,148,187.0,241.7,117.0,54.6,3,21,5,29,5,2.56,1.32,3.88,6.80,1.0,,1.0,,1.0,,[],,2,2,1,1,25,13,1,1,0.51,0.0,0.26,0.77,1.36,1.6,2,1,19,8,24,11,6,2,1.0,0.0,5.8
True,True,,,446008,0,0,-1,1,-64.1,-651,"[{'offset': 0, 'projected_percent': '-66.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-70.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-75.3', 'likelihood': -3}]",,False,0,3,5.0,5.0,2,Bryan,5.0,427,False,,,79,446008.jpg,5.0,False,Mbeumo,20.9,False,,a,16,1,25,446020,19041,1966790,80291,0.6,3.2,Mbeumo,,38.0,2025-07-21,1999-08-07,False,p446008,450,2,1,0,8,0,0,0,1,0,0,3,110,120.8,164.2,156.0,44.2,7,14,5,26,5,3.07,0.80,3.87,6.80,2.0,,2.0,,2.0,,[],,42,15,11,10,9,5,7,6,0.61,0.0,0.16,0.77,1.36,1.6,11,8,47,18,59,25,17,7,1.0,0.0,5.2
True,True,,,430871,0,0,-1,1,-94.3,82,"[{'offset': 0, 'projected_percent': '-93.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-91.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-89.1', 'likelihood': -3}]",,False,0,3,5.2,5.2,10,Matheus,5.2,428,False,,,79,430871.jpg,5.2,False,Santos Carneiro da Cunha,5.7,False,,a,16,1,26,81735,7989,502393,14362,0.7,3.3,Cunha,Matheus Cunha,30.0,2025-06-01,1999-05-27,False,p430871,407,1,2,1,5,0,0,0,0,0,0,4,95,73.0,111.5,114.0,30.0,1,9,3,13,5,0.63,0.83,1.46,5.44,,,,,,,[],,126,41,35,30,27,14,34,24,0.14,0.0,0.18,0.32,1.2,1.11,10,7,41,17,55,24,69,23,1.11,0.22,2.87
True,True,,,176297,0,0,0,0,-97.8,-89,"[{'offset': 0, 'projected_percent': '-102.1', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-110.3', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-118.4', 'likelihood': -5}]",,False,0,3,2.0,2.0,2,Marcus,2.0,429,False,,,70,176297.jpg,2.0,False,Rashford,1.6,False,,a,16,1,10,84645,3616,118028,6947,0.3,1.4,Rashford,,241.0,2015-07-01,1997-10-31,False,p176297,351,0,0,1,3,0,0,0,0,0,0,0,58,53.4,163.2,157.0,37.3,4,10,4,18,4,0.78,0.43,1.21,4.50,,,3.0,,,,[],,179,71,12,11,8,4,14,12,0.2,0.0,0.11,0.31,1.15,0.77,25,16,199,92,244,108,147,46,1.03,0.26,4.62
True,True,100.0,100.0,184341,0,0,-1,1,0.1,0,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",,False,0,3,0.2,0.2,1,Mason,0.2,430,False,,2026-08-15T16:00:07.879135Z,54,184341.jpg,1.0,False,Mount,0.0,False,,a,16,1,1,819,91,1878,102,0.0,0.2,Mount,,241.0,2023-07-05,1999-01-10,False,p184341,10,0,0,0,0,0,0,0,0,0,0,0,3,0.6,1.1,5.0,0.7,0,1,0,1,0,0.09,0.01,0.10,0.00,,,4.0,,,,[],,400,187,355,178,294,152,384,180,0.81,0.0,0.09,0.9,0.0,0.0,175,110,411,194,373,172,538,218,0.0,0.0,9.0
True,True,0.0,0.0,493250,0,0,-3,3,-11.1,-8,"[{'offset': 0, 'projected_percent': '-11.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-13.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-14.6', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Amad,0.0,431,False,Unspecified injury - Unknown return date,2026-08-22T11:00:08.617283Z,57,493250.jpg,0.0,False,Diallo,0.3,False,,i,16,1,0,2101,59,122798,1077,0.0,0.0,Amad,,54.0,2021-01-07,2002-07-11,False,p493250,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,,,,,,[],https://www.manutd.com/en/news/team-news-for-ipswich-visit-30-august,646,285,652,287,642,283,651,286,0.0,0.0,0.0,0.0,0.0,0.0,116,74,651,287,651,287,293,100,0.0,0.0,0.0
True,True,,,516895,0,0,0,0,16.7,10,"[{'offset': 0, 'projected_percent': '16.8', 'likelihood': 1}, {'offset': 1, 'projected_percent': '16.9', 'likelihood': 1}, {'offset': 2, 'projected_percent': '17.0', 'likelihood': 1}]",,False,0,3,4.4,4.4,4,Kobbie,4.4,432,False,,,55,516895.jpg,4.4,False,Mainoo,1.6,False,,a,16,1,22,92863,5769,57707,5430,0.8,4.0,Mainoo,,241.0,2022-10-15,2005-04-19,False,p516895,354,0,1,0,4,0,0,0,0,0,0,2,102,83.2,88.8,21.0,19.3,10,40,6,56,4,0.30,0.52,0.82,4.77,,,,,,,[],,109,34,53,43,186,99,95,51,0.08,0.0,0.13,0.21,1.21,1.02,157,97,65,24,76,30,143,44,1.02,0.0,14.24
True,True,0.0,0.0,232112,0,0,0,0,-64.7,0,"[{'offset': 0, 'projected_percent': '-64.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-64.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-64.7', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Manuel,0.0,433,False,Knee injury - Unknown return date,2026-07-23T12:01:23.706702Z,50,232112.jpg,0.0,False,Ugarte Ribeiro,0.0,False,,i,16,1,0,112,16,258,18,0.0,0.0,Ugarte,,230.0,2024-08-30,2001-04-11,False,p232112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.manutd.com/en/news/an-official-update-on-manuel-ugarte,594,253,596,258,570,241,600,255,0.0,0.0,0.0,0.0,0.0,0.0,273,167,603,258,603,258,641,277,0.0,0.0,0.0
True,True,,,547037,0,0,-1,1,-40.2,0,"[{'offset': 0, 'projected_percent': '-40.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-40.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-40.2', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Jack,0.0,434,False,,,49,547037.jpg,0.0,False,Fletcher,0.0,False,,a,16,1,0,297,17,684,36,0.0,0.0,J.Fletcher,Jack Fletcher,241.0,2024-07-12,2007-03-19,False,p547037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,578,243,578,249,543,224,584,245,0.0,0.0,0.0,0.0,0.0,0.0,395,238,589,250,589,250,606,255,0.0,0.0,0.0
True,True,,,576628,0,0,-1,1,-3.8,1,"[{'offset': 0, 'projected_percent': '-2.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.2,0.2,0,Shea,0.2,435,False,,,49,576628.jpg,1.0,False,Lacey,0.1,False,,a,16,1,1,1591,238,3155,190,0.0,0.2,Lacey,,241.0,2025-05-26,2007-04-14,False,p576628,10,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.6,0.0,0.1,0,1,0,1,0,0.00,0.00,0.00,0.00,,,,,,,[],,404,190,368,183,547,228,404,189,0.0,0.0,0.0,0.0,0.0,0.0,400,243,399,185,341,150,487,191,0.0,0.0,9.0
True,False,0.0,0.0,490881,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Toby,0.0,436,False,Has joined West Brom permanently,2026-09-01T13:16:48.584385Z,50,490881.jpg,0.0,False,Collyer,0.0,False,,u,16,1,0,150,0,1036,29,0.0,0.0,Collyer,,241.0,2023-07-01,2004-01-03,False,p490881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,603,258,609,263,584,247,609,260,0.0,0.0,0.0,0.0,0.0,0.0,300,180,612,263,612,263,608,257,0.0,0.0,0.0
True,True,,,576620,0,0,0,0,-94.8,0,"[{'offset': 0, 'projected_percent': '-94.8', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-94.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-94.8', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Bendito,0.0,437,False,,,45,576620.jpg,0.0,False,Mantato,0.2,False,,a,16,1,0,4799,135,9239,458,0.0,0.0,Bendito Mantato,,,,,False,p576620,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,525,208,521,214,479,186,530,209,0.0,0.0,0.0,0.0,0.0,0.0,516,270,538,216,538,216,359,130,0.0,0.0,0.0
True,True,,,519913,0,0,-1,1,0.3,-2,"[{'offset': 0, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.3', 'likelihood': 1}]",,False,0,3,0.0,0.0,0,Tyler,0.0,438,False,,,44,519913.jpg,0.0,False,Fletcher,0.3,False,,a,16,1,0,9583,1514,15942,1173,0.0,0.0,Fletcher,Tyler Fletcher,243.0,2025-05-26,2007-03-19,False,p519913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,474,196,466,202,416,174,479,197,0.0,0.0,0.0,0.0,0.0,0.0,573,297,488,204,488,204,283,95,0.0,0.0,0.0
True,True,75.0,100.0,485711,0,0,0,0,-16.7,-224,"[{'offset': 0, 'projected_percent': '-22.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-32.0', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-42.1', 'likelihood': -3}]",,False,0,4,1.2,1.6,0,Benjamin,1.6,439,False,Unspecified injury - 75% chance of playing,2026-09-20T19:30:08.505755Z,70,485711.jpg,2.0,False,Sesko,1.7,False,,d,16,1,8,103517,6078,121826,12153,0.2,1.1,Šeško,,195.0,2025-08-09,2003-05-31,False,p485711,76,1,0,0,3,0,0,0,0,0,0,0,39,34.6,11.9,36.0,8.2,0,5,0,5,0,0.39,0.01,0.40,2.00,,,,,,,[],https://www.manutd.com/en/news/benjamin-sesko-update-from-michael-carrick,239,21,266,33,137,27,235,24,0.46,0.0,0.01,0.47,2.37,3.55,28,10,233,24,246,28,137,22,0.0,0.0,5.92
True,True,,,458249,-1,1,-2,2,-5.4,-6,"[{'offset': 0, 'projected_percent': '-6.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-7.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-8.4', 'likelihood': -1}]",,False,0,4,0.4,0.4,1,Joshua,0.4,440,False,,,53,458249.jpg,1.0,False,Zirkzee,0.4,False,,a,16,1,2,14850,970,42374,1821,0.1,0.4,Zirkzee,,152.0,2024-07-17,2001-05-22,False,p458249,20,0,0,0,0,0,0,0,0,0,0,0,8,7.6,14.9,0.0,2.2,2,2,0,4,0,0.00,0.01,0.01,0.02,,,,,,,[],,343,35,239,27,610,68,343,39,0.0,0.0,0.04,0.04,0.09,0.0,226,49,362,42,363,40,268,47,0.0,0.0,18.0
True,False,0.0,0.0,596047,0,0,0,0,0.0,-81,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,4,0.0,0.0,0,Chido,0.0,441,False,Has joined Willem II on loan for the rest of the season,2026-09-14T16:12:42.090874Z,45,596047.jpg,0.0,False,Obi,1.0,False,,u,16,1,0,45543,0,70184,7242,0.0,0.0,Obi,,58.0,2025-02-15,2007-11-29,False,p596047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,531,54,527,58,485,53,536,58,0.0,0.0,0.0,0.0,0.0,0.0,524,75,544,59,544,59,182,29,0.0,0.0,0.0
True,True,100.0,0.0,465694,0,0,0,0,0.8,0,"[{'offset': 0, 'projected_percent': '0.8', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.8', 'likelihood': 1}]",2026-09-27T16:30:09.285267Z,False,0,3,1.0,0.0,0,Nico,1.0,405,False,,2026-09-14T21:30:07.343728Z,55,465694.jpg,1.7,False,González Iglesias,0.2,False,,a,17,4,5,17712,249,16590,1421,0.2,0.9,N.Gonzalez,,200.0,2026-08-26,2002-01-03,False,p465694,164,0,0,1,2,0,0,0,1,0,0,0,23,13.4,42.0,2.0,5.8,3,9,0,12,3,0.00,0.21,0.21,2.34,,,,,,,[],,304,132,149,95,334,167,276,123,0.0,0.0,0.12,0.12,1.28,1.1,148,90,281,129,262,116,336,118,1.65,0.55,6.59
True,True,,,98747,0,0,-1,1,-36.2,-16,"[{'offset': 0, 'projected_percent': '-37.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-39.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-42.3', 'likelihood': -3}]",,False,0,1,0.0,0.0,0,Nick,0.0,442,False,,,49,98747.jpg,0.0,False,Pope,1.0,False,,a,17,4,0,12987,494,52552,1829,0.0,0.0,Pope,,241.0,2022-06-23,1992-04-19,False,p98747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,556,67,553,55,516,53,561,67,0.0,0.0,0.0,0.0,0.0,0.0,344,15,568,67,568,67,185,29,0.0,0.0,0.0
True,True,,,81441,0,0,0,0,-32.2,0,"[{'offset': 0, 'projected_percent': '-32.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-32.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-32.2', 'likelihood': -2}]",,False,0,1,0.0,0.0,0,Mark,0.0,443,False,,,45,81441.jpg,0.0,False,Gillespie,0.0,False,,a,17,4,0,750,25,1159,39,0.0,0.0,Gillespie,,241.0,2020-07-27,1992-03-27,False,p81441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,480,54,474,38,424,33,485,54,0.0,0.0,0.0,0.0,0.0,0.0,432,26,494,54,494,54,526,61,0.0,0.0,0.0
True,True,50.0,50.0,554578,-1,1,-1,1,-3.2,0,"[{'offset': 0, 'projected_percent': '-3.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-3.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.2', 'likelihood': -1}]",,False,0,1,0.0,0.0,0,Ewen,0.0,444,False,Ankle injury - 50% chance of playing,2026-09-10T16:00:09.127466Z,44,554578.jpg,0.0,False,Jaouen,0.0,False,,d,17,4,0,446,13,1472,67,0.0,0.0,Jaouen,,73.0,2026-06-15,2005-12-29,False,p554578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.newcastleunited.com/en/video/1001979?utm_source=premier-league-web&utm_medium=referral&utm_campaign=pl-referral-always-on&utm_term=injury-news,476,52,468,34,418,29,481,52,0.0,0.0,0.0,0.0,0.0,0.0,575,48,490,52,490,52,569,67,0.0,0.0,0.0
True,True,,,465642,0,0,0,0,16.5,2,"[{'offset': 0, 'projected_percent': '16.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '16.6', 'likelihood': 1}, {'offset': 2, 'projected_percent': '16.6', 'likelihood': 1}]",,False,0,2,2.8,2.8,4,Malick,2.8,445,False,,,50,465642.jpg,2.8,False,Thiaw,2.2,False,,a,17,4,14,174269,4968,118547,5536,0.6,2.8,Thiaw,,80.0,2025-08-12,2001-08-08,False,p465642,450,0,0,1,9,1,0,0,0,0,0,0,32,106.2,16.3,4.0,12.7,45,10,0,45,5,0.00,0.08,0.08,9.14,,,,,,,[],,64,28,233,81,309,113,174,62,0.0,0.0,0.02,0.02,1.83,1.8,288,47,134,50,166,69,123,49,1.0,0.2,9.0
True,True,100.0,100.0,119471,0,0,-1,1,-9.2,-2,"[{'offset': 0, 'projected_percent': '-10.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-11.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-12.7', 'likelihood': -1}]",,False,0,2,0.4,0.4,1,Fabian,0.4,446,False,,2026-08-15T16:30:07.209742Z,49,119471.jpg,1.0,False,Schär,0.2,False,,a,17,4,2,6835,324,13517,571,0.1,0.4,Schär,,207.0,2018-07-26,1991-12-20,False,p119471,25,0,0,0,2,0,0,0,0,0,0,0,0,25.0,10.5,0.0,3.6,7,0,0,7,0,0.00,0.01,0.01,1.87,,,2.0,,,,[],,266,108,273,98,518,200,314,117,0.0,0.0,0.04,0.04,6.73,7.2,346,59,353,125,331,129,326,121,0.0,0.0,25.2
True,True,,,220237,0,0,0,0,8.7,9,"[{'offset': 0, 'projected_percent': '8.7', 'likelihood': 1}, {'offset': 1, 'projected_percent': '8.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '9.0', 'likelihood': 1}]",,False,0,2,3.0,3.0,4,Sven,3.0,447,False,,,50,220237.jpg,3.0,False,Botman,0.7,False,,a,17,4,15,45405,2731,26853,1559,0.6,3.0,Botman,,152.0,2022-06-28,2000-01-12,False,p220237,450,0,0,1,9,0,0,0,1,0,0,0,43,136.0,4.1,23.0,16.4,54,14,5,59,5,0.06,0.17,0.23,9.14,,,,,,,[],,27,9,315,112,174,52,118,39,0.01,0.0,0.03,0.04,1.83,1.8,265,40,112,43,140,60,212,82,1.0,0.2,11.8
True,True,0.0,0.0,78916,-1,1,-2,2,-0.5,-41,"[{'offset': 0, 'projected_percent': '-1.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-3.0', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-4.6', 'likelihood': -1}]",,False,0,2,0.0,0.0,0,Dan,0.0,448,False,Ankle injury - Expected back 12 Oct,2026-08-23T18:00:08.367241Z,48,78916.jpg,0.0,False,Burn,0.8,False,,i,17,4,0,7268,53,158511,3603,0.0,0.0,Burn,,241.0,2022-01-31,1992-05-09,False,p78916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.newcastleunited.com/en/news/confimed-line-up-opening-day-debuts-for-hornicek-dedic-and-steur-against-liverpool,550,202,547,201,508,196,555,202,0.0,0.0,0.0,0.0,0.0,0.0,409,73,563,202,563,202,207,80,0.0,0.0,0.0
True,True,,,487838,0,0,2,-2,93.4,1147,"[{'offset': 0, 'projected_percent': '101.7', 'likelihood': 5}, {'offset': 1, 'projected_percent': '117.4', 'likelihood': 5}, {'offset': 2, 'projected_percent': '133.2', 'likelihood': 5}]",,False,2,2,6.2,6.2,13,Lewis,6.2,449,False,,,52,487838.jpg,6.2,False,Hall,16.2,False,,a,17,4,31,1550966,137464,336979,9146,1.2,6.0,Hall,,241.0,2024-07-01,2004-09-08,False,p487838,449,1,1,1,9,0,0,0,0,0,0,6,127,175.6,89.0,38.0,30.2,33,38,13,46,5,0.25,0.79,1.04,9.12,1.0,,1.0,,,,[],,4,1,51,9,129,36,33,4,0.05,0.0,0.16,0.21,1.83,1.8,238,35,17,7,22,9,25,8,1.0,0.2,9.22
