first_name,second_name,web_name,status,news,news_added,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,cost_change_start,cost_change_event,transfers_in_event,transfers_out_event,selected_by_percent,team,element_type,assists,birth_date,bonus,bps,can_select,can_transact,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event_fall,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,recoveries,red_cards,region,removed,saves,saves_per_90,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,tackles,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_out,value_form,value_season,yellow_cards
Enzo,Le Fée,E.Le Fée,a,,,,,50,0,0,565,6048,0.3,17,3,0,2000-02-03,0,4,True,True,0,0.0,2,484420,2.0,,0,0,0.3,247,133,4,25.71,2.0,,0,1.5,1.0,1,0.00,0.0,0.00,0.0,0.00,0.23,1.48,0.0,1.0,232,113,0,0.0,0,False,0.4,270,131,547,False,3.2,227,102,14,322,199,p484420,0,0,,0,,484420.jpg,1.0,232,113,2,0,73.0,False,0,0.0,303,99,False,,0,0.0,0,56,2025-07-01,0.0,570,229,1,565,6048,0.2,0.2,0
Romaine,Mundle,Mundle,i,Hamstring injury - Expected back 18 Oct,2025-08-10T23:30:07.214806Z,0.0,0.0,50,0,0,26,289,0.0,17,3,0,2003-04-24,0,0,True,True,0,0.0,0,461199,3.0,,0,0,0.0,588,242,0,0.0,3.0,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,591,243,0,0.0,0,False,0.0,594,242,548,False,0.0,580,236,0,308,190,p461199,0,0,,0,,461199.jpg,0.0,591,243,0,0,241.0,False,0,0.0,677,298,False,,0,0.0,0,56,2024-02-01,0.0,562,224,0,26,289,0.0,0.0,0
Dan,Neil,Neil,a,,,,,50,0,0,77,575,0.0,17,3,0,2001-12-13,0,0,True,True,0,0.0,0,223336,,,0,0,0.0,571,232,0,0.0,,,0,1.5,1.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,575,233,0,0.0,0,False,0.0,579,232,549,False,0.0,563,224,0,278,173,p223336,0,0,,0,,223336.jpg,0.0,575,233,0,0,241.0,False,0,0.0,602,246,False,,0,0.0,0,56,2018-11-01,0.0,542,213,0,77,575,0.0,0.0,0
Ian,Poveda-Ocampo,Poveda,a,,,,,50,0,0,36,421,0.0,17,3,0,2000-02-09,0,0,True,True,0,0.0,0,215460,,,0,0,0.0,567,231,0,0.0,,,0,1.5,1.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,571,232,0,0.0,0,False,0.0,575,231,550,False,0.0,559,223,0,273,172,p215460,0,0,,0,,215460.jpg,0.0,571,232,0,0,48.0,False,0,0.0,627,268,False,,0,0.0,0,56,2024-07-24,0.0,538,212,0,36,421,0.0,0.0,0
Chris,Rigg,Rigg,a,,,,,50,0,0,145,905,0.1,17,3,0,2007-06-18,0,3,True,True,0,0.0,0,554197,,,0,0,0.0,607,255,0,0.0,,,0,1.5,1.0,1,0.00,0.0,0.00,0.0,0.00,0.03,2.7,0.0,1.0,235,116,0,0.0,0,False,0.0,613,255,551,False,0.0,603,251,1,348,220,p554197,0,0,,0,,554197.jpg,1.0,235,116,0,0,241.0,False,0,0.0,553,214,False,,0,0.0,0,56,2022-12-31,0.0,587,242,1,145,905,0.2,0.2,0
Noah,Sadiki,Sadiki,a,,,,,50,0,0,806,507,0.1,17,3,0,2004-12-17,0,6,True,True,1,1.0,5,577669,,,0,0,3.8,136,84,9,9.0,,,0,1.5,1.0,3,0.01,0.01,0.01,0.01,0.00,0.56,0.56,0.0,3.0,103,42,0,0.0,0,False,1.5,208,96,552,False,11.0,147,52,90,352,223,p577669,0,0,,0,,577669.jpg,3.0,103,42,2,0,50.0,False,0,0.0,571,224,False,,1,1.0,2,56,2025-07-04,0.0,591,245,3,806,507,0.6,0.6,0
Chemsdine,Talbi,Talbi,a,,,,,50,0,0,20979,5457,0.4,17,3,1,2005-05-09,0,17,True,True,1,1.0,0,549912,,,0,0,18.4,54,39,2,2.0,,,0,1.5,1.0,6,0.01,0.01,0.01,0.01,0.00,0.53,0.53,0.0,6.0,54,11,0,0.0,0,False,4.1,83,45,553,False,20.8,74,28,90,345,218,p549912,0,0,,0,,549912.jpg,6.0,54,11,1,0,145.0,False,0,0.0,282,88,False,,1,1.0,1,56,2025-07-09,2.0,175,98,6,20979,5457,1.2,1.2,0
Abdoullah,Ba,Ba,a,,,,,45,0,0,1472,3376,0.3,17,3,0,2003-07-31,0,0,True,True,0,0.0,0,477851,,,0,0,0.0,450,161,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,461,164,0,0.0,0,False,0.0,464,160,554,False,0.0,447,151,0,464,251,p477851,0,0,,0,,477851.jpg,0.0,461,164,0,0,73.0,False,0,0.0,335,113,False,,0,0.0,0,56,2022-08-31,0.0,406,134,0,1472,3376,0.0,0.0,0
Alan,Browne,Browne,a,,,,,45,0,0,746,1326,0.1,17,3,0,1995-04-15,0,0,True,True,0,0.0,0,171422,,,0,0,0.0,405,145,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,418,148,0,0.0,0,False,0.0,424,144,555,False,0.0,406,135,0,396,233,p171422,0,0,,0,,171422.jpg,0.0,418,148,0,0,104.0,False,0,0.0,487,165,False,,0,0.0,0,56,2024-07-11,0.0,352,116,0,746,1326,0.0,0.0,0
Pierre,Ekwah Elimby,Ekwah,u,Has joined AS Saint-Etienne permanently.,2025-08-14T14:03:00.702056Z,0.0,0.0,45,0,0,0,636,0.0,17,3,0,2002-01-15,0,0,False,True,0,0.0,0,458297,,,0,0,0.0,444,156,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,456,159,0,0.0,0,False,0.0,459,155,556,False,0.0,442,146,0,455,246,p458297,0,0,,0,,458297.jpg,0.0,456,159,0,0,73.0,False,0,0.0,647,279,False,,0,0.0,0,56,2023-01-23,0.0,398,129,0,0,636,0.0,0.0,0
Harrison,Jones,H.Jones,a,,,,,45,0,0,450,872,0.1,17,3,0,2004-12-25,0,0,True,True,0,0.0,0,547410,,,0,0,0.0,493,187,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,504,189,0,0.0,0,False,0.0,504,185,557,False,0.0,487,176,0,516,278,p547410,0,0,,0,,547410.jpg,0.0,504,189,0,0,241.0,False,0,0.0,537,199,False,,0,0.0,0,56,2024-01-01,0.0,450,159,0,450,872,0.0,0.0,0
Jay,Matete,Matete,a,,,,,45,0,0,1914,3528,0.3,17,3,0,2001-02-11,0,0,True,True,0,0.0,0,493837,,,0,0,0.0,463,169,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,472,171,0,0.0,0,False,0.0,475,167,558,False,0.0,458,158,0,481,259,p493837,0,0,,0,,493837.jpg,0.0,472,171,0,0,241.0,False,0,0.0,328,110,False,,0,0.0,0,56,2022-01-31,0.0,418,141,0,1914,3528,0.0,0.0,0
Nectarios,Triantis,Triantis,a,,,,,45,0,0,301,871,0.1,17,3,0,2003-05-11,0,0,True,True,0,0.0,0,500696,,,0,0,0.0,472,174,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,481,176,0,0.0,0,False,0.0,483,172,559,False,0.0,466,163,0,492,264,p500696,0,0,,0,,500696.jpg,0.0,481,176,0,0,13.0,False,0,0.0,527,191,False,,0,0.0,0,56,2023-07-01,0.0,428,146,0,301,871,0.0,0.0,0
Wilson,Isidor,Isidor,a,,,,,55,0,0,11857,4082,0.4,17,4,0,2000-08-27,0,29,True,True,0,0.0,1,437505,,,0,0,0.1,264,28,2,12.86,,,0,1.7,1.2,5,0.00,0.0,0.04,0.26,0.04,0.23,1.48,0.26,5.0,73,9,0,0.0,1,False,5.1,53,11,560,False,34.2,22,6,14,167,38,p437505,0,0,3.0,0,,437505.jpg,5.0,73,9,1,0,73.0,False,0,0.0,285,49,False,,0,0.0,0,56,2025-02-01,17.0,58,16,5,11857,4082,0.9,0.9,0
Eliezer,Mayenda Dossou,Mayenda,a,,,,,55,0,0,142457,23295,1.9,17,4,0,2005-05-08,2,37,True,True,1,1.2,0,564406,,,0,0,11.3,97,6,0,0.0,,,0,1.7,1.2,8,0.00,0.0,0.09,0.11,0.09,0.33,0.4,0.11,8.0,30,5,0,0.0,1,False,7.1,27,5,561,False,34.0,24,8,75,203,43,p564406,0,0,1.0,0,,564406.jpg,8.0,30,5,0,0,200.0,False,0,0.0,131,25,False,,1,1.2,0,56,2023-07-28,26.0,27,11,8,142457,23295,1.5,1.5,0
Ahmed,Abdullahi,Abdullahi,a,,,,,45,0,0,3089,6677,0.6,17,4,0,2004-06-19,0,0,True,True,0,0.0,0,611975,,,0,0,0.0,535,49,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,544,52,0,0.0,0,False,0.0,546,51,562,False,0.0,529,44,0,563,75,p611975,0,0,,0,,611975.jpg,0.0,544,52,0,0,157.0,False,0,0.0,234,41,False,,0,0.0,0,56,2024-08-31,0.0,494,51,0,3089,6677,0.0,0.0,0
Luís Hemir,Silva Semedo,Luís Hemir,a,,,,,45,0,0,1053,2287,0.2,17,4,0,2003-08-11,0,0,True,True,0,0.0,0,551153,,,0,0,0.0,498,38,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,509,42,0,0.0,0,False,0.0,509,40,563,False,0.0,492,33,0,523,64,p551153,0,0,,0,,551153.jpg,0.0,509,42,0,0,173.0,False,0,0.0,381,58,False,,0,0.0,0,56,2023-07-01,0.0,456,40,0,1053,2287,0.0,0.0,0
Nazarii,Rusyn,Rusyn,a,,,,,45,0,0,1390,2732,0.2,17,4,0,1998-10-25,0,0,True,True,0,0.0,0,440955,,,0,0,0.0,433,31,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,446,35,0,0.0,0,False,0.0,449,33,564,False,0.0,432,26,0,443,57,p440955,0,0,,0,,440955.jpg,0.0,446,35,0,0,225.0,False,0,0.0,356,57,False,,0,0.0,0,56,2023-09-01,0.0,387,33,0,1390,2732,0.0,0.0,0
Granit,Xhaka,Xhaka,a,,,,,50,0,0,29592,25807,2.9,17,3,0,1992-09-27,0,10,True,True,1,1.0,3,84450,1.0,,0,0,31.8,19,16,6,6.0,1.0,,0,1.5,1.0,3,0.04,0.04,0.04,0.04,0.00,0.56,0.56,0.0,3.0,96,35,0,0.0,0,False,4.7,64,36,668,False,15.4,101,36,90,225,143,p84450,0,0,,0,,84450.jpg,3.0,96,35,2,0,207.0,False,0,0.0,101,32,False,,1,1.0,1,56,2025-07-30,0.0,506,194,3,29592,25807,0.6,0.6,0
Robin,Roefs,Roefs,a,,,,,45,0,0,59180,10581,1.0,17,1,0,2003-01-17,1,31,True,True,1,1.0,3,498016,,,0,0,0.0,467,64,0,0.0,,,0,2.3,1.8,8,0.00,0.0,0.00,0.0,0.00,0.56,0.56,0.0,8.0,25,4,0,0.0,0,False,3.0,115,4,670,False,30.0,36,3,90,487,33,p498016,0,0,,0,,498016.jpg,8.0,25,4,10,0,152.0,False,4,4.0,184,24,False,,1,1.0,0,56,2025-08-01,0.0,423,63,8,59180,10581,1.8,1.8,0
Arthur,Masuaku,Masuaku,a,,2025-08-11T13:51:46.232630Z,100.0,100.0,40,0,0,8048,5619,0.8,17,2,0,1993-11-07,0,0,True,True,0,0.0,0,105717,,,0,0,0.0,279,99,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,293,89,0,0.0,0,False,0.0,301,102,678,False,0.0,283,100,0,582,151,p105717,0,0,,0,,105717.jpg,0.0,293,89,0,0,50.0,False,0,0.0,208,78,False,,0,0.0,0,56,2025-08-10,0.0,214,62,0,8048,5619,0.0,0.0,0
Omar,Alderete,Alderete,a,,,,,40,0,0,31472,10372,1.3,17,2,1,1996-12-26,0,16,True,True,0,0.0,4,201895,,,0,0,14.4,74,20,5,12.16,,,0,1.0,0.5,4,0.12,0.29,0.12,0.29,0.00,0.23,0.56,0.0,4.0,79,36,0,0.0,0,False,4.4,73,17,683,False,30.0,35,12,37,597,159,p201895,0,0,,0,,201895.jpg,4.0,79,36,1,0,168.0,False,0,0.0,164,62,False,,0,0.0,1,56,2025-08-12,0.0,229,70,4,31472,10372,1.0,1.0,0
Nordi,Mukiele,Mukiele,a,,,,,40,0,0,11435,1962,0.3,17,2,0,1997-11-01,0,0,True,True,0,0.0,0,200834,,,0,0,0.0,293,106,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,307,96,0,0.0,0,False,0.0,315,109,694,False,0.0,297,107,0,596,158,p200834,0,0,,0,,200834.jpg,0.0,307,96,0,0,73.0,False,0,0.0,327,118,False,,0,0.0,0,56,2025-08-17,0.0,228,69,0,11435,1962,0.0,0.0,0
Guglielmo,Vicario,Vicario,a,,,,,50,0,0,32616,45065,4.3,18,1,0,1996-10-07,2,36,True,True,1,1.0,1,184254,,,0,0,0.0,556,72,0,0.0,,,0,2.6,3.6,9,0.00,0.0,0.00,0.0,0.00,0.94,0.94,0.0,9.0,17,3,0,0.0,0,False,3.0,117,5,565,False,30.0,37,4,90,251,11,p184254,0,0,,0,,184254.jpg,9.0,17,3,7,0,106.0,False,4,4.0,78,10,False,,1,1.0,0,6,2023-07-01,0.0,526,72,9,32616,45065,1.8,1.8,0
Brandon,Austin,Austin,a,,,,,40,0,0,672,1707,0.3,18,1,0,1999-01-08,0,0,True,True,0,0.0,0,214572,,,0,0,0.0,296,20,0,0.0,,,0,0.5,1.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,310,37,0,0.0,0,False,0.0,318,38,566,False,0.0,300,38,0,601,54,p214572,0,0,,0,,214572.jpg,0.0,310,37,0,0,241.0,False,0,0.0,316,47,False,,0,0.0,0,6,2017-07-22,0.0,233,19,0,672,1707,0.0,0.0,0
Antonín,Kinský,Kinsky,a,,,,,40,0,0,3011,11408,2.0,18,1,0,2003-03-13,0,0,True,True,0,0.0,0,485055,,,0,0,0.0,332,36,0,0.0,,,0,0.5,1.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,346,53,0,0.0,0,False,0.0,353,54,567,False,0.0,335,54,0,643,70,p485055,0,0,,0,,485055.jpg,0.0,346,53,0,0,57.0,False,0,0.0,125,17,False,,0,0.0,0,6,2025-01-05,0.0,272,35,0,3011,11408,0.0,0.0,0
Pedro,Porro Sauceda,Pedro Porro,a,,,,,55,0,0,110697,128020,21.9,18,2,0,1999-09-13,0,26,True,True,1,1.0,2,441164,1.0,,0,0,42.8,11,2,4,4.0,2.0,,0,2.8,3.8,6,0.26,0.26,0.28,0.28,0.02,0.94,0.94,0.02,6.0,59,32,0,0.0,0,False,6.5,32,6,568,False,21.2,72,25,90,171,22,p441164,0,0,,0,,441164.jpg,6.0,59,32,4,0,200.0,False,0,0.0,16,5,False,,1,1.0,2,6,2023-07-01,1.0,200,59,6,110697,128020,1.1,1.1,0
Cristian,Romero,Romero,a,,,,,50,0,0,29266,35434,3.6,18,2,0,1998-04-27,0,22,True,True,1,1.0,5,221632,,,0,0,1.4,181,56,5,5.0,,,0,2.1,3.1,6,0.02,0.02,0.02,0.02,0.00,0.94,0.94,0.0,6.0,52,28,0,0.0,0,False,2.5,144,48,569,False,18.0,85,33,90,276,44,p221632,0,0,,0,,221632.jpg,6.0,52,28,3,0,10.0,False,0,0.0,89,34,False,,1,1.0,0,6,2022-08-30,6.0,110,25,6,29266,35434,1.2,1.2,0
Kevin,Danso,Danso,a,,,,,45,0,0,785,4533,0.2,18,2,0,1998-09-19,0,0,True,True,0,0.0,0,135720,,,0,0,0.0,399,176,0,0.0,,,0,1.4,2.4,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,412,166,0,0.0,0,False,0.0,419,178,570,False,0.0,401,176,0,387,81,p135720,0,0,,0,,135720.jpg,0.0,412,166,0,0,14.0,False,0,0.0,394,149,False,,0,0.0,0,6,2025-07-01,0.0,344,149,0,785,4533,0.0,0.0,0
Ben,Davies,Davies,a,,,,,45,0,0,337,1450,0.1,18,2,0,1993-04-24,0,0,True,True,0,0.0,0,115556,,,0,0,0.0,398,175,0,0.0,,,0,1.4,2.4,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,411,165,0,0.0,0,False,0.0,418,177,571,False,0.0,400,175,0,386,80,p115556,0,0,,0,,115556.jpg,0.0,411,165,0,0,244.0,False,0,0.0,493,188,False,,0,0.0,0,6,2014-07-23,0.0,343,148,0,337,1450,0.0,0.0,0
Radu,Drăgușin,Dragusin,i,Knee injury - Unknown return date,2025-07-21T10:00:05.088977Z,0.0,0.0,45,0,0,53,111,0.0,18,2,0,2002-02-03,0,0,True,True,0,0.0,0,493125,,,0,0,0.0,462,199,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,471,191,0,0.0,0,False,0.0,474,200,572,False,0.0,457,199,0,480,132,p493125,0,0,,0,,493125.jpg,0.0,471,191,0,0,177.0,False,0,0.0,683,229,False,,0,0.0,0,6,2024-01-11,0.0,417,181,0,53,111,0.0,0.0,0
Djed,Spence,Spence,a,,,,,45,0,0,16291,12060,1.3,18,2,0,2000-08-09,0,26,True,True,1,1.0,3,232859,,,0,0,5.8,118,35,3,3.0,,,0,1.4,2.4,6,0.07,0.07,0.25,0.25,0.18,0.94,0.94,0.18,6.0,45,22,0,0.0,0,False,3.8,87,24,573,False,10.0,157,68,90,428,110,p232859,0,0,,0,,232859.jpg,6.0,45,22,2,0,241.0,False,0,0.0,167,63,False,,1,1.0,0,6,2022-07-19,22.0,36,6,6,16291,12060,1.3,1.3,0
Destiny,Udogie,Udogie,i,Knee injury - Unknown return date,2025-08-10T23:30:07.244451Z,0.0,0.0,45,0,0,316,28504,0.6,18,2,0,2002-11-28,0,0,True,True,0,0.0,0,487053,,,0,0,0.0,452,198,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,463,190,0,0.0,0,False,0.0,466,199,574,False,0.0,449,198,0,467,128,p487053,0,0,,0,,487053.jpg,0.0,463,190,0,0,106.0,False,0,0.0,237,87,False,,0,0.0,0,6,2022-08-16,0.0,408,180,0,316,28504,0.0,0.0,0
Micky,van de Ven,Van de Ven,a,,,,,45,0,0,147682,111695,27.0,18,2,0,2001-04-19,0,27,True,True,1,1.0,5,491279,,,0,0,1.0,205,70,6,6.0,,,0,1.4,2.4,6,0.01,0.01,0.60,0.6,0.59,0.94,0.94,0.59,6.0,48,25,0,0.0,0,False,2.7,128,40,575,False,11.6,143,64,90,477,131,p491279,0,0,,0,,491279.jpg,6.0,48,25,4,0,152.0,False,0,0.0,9,1,False,,1,1.0,1,6,2023-08-08,14.0,65,9,6,147682,111695,1.3,1.3,0
Ashley,Phillips,Phillips,u,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809Z,0.0,0.0,40,0,0,0,670,0.0,18,2,0,2005-06-26,0,0,False,True,0,0.0,0,548308,,,0,0,0.0,356,145,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,370,135,0,0.0,0,False,0.0,377,147,576,False,0.0,359,145,0,670,208,p548308,0,0,,0,,548308.jpg,0.0,370,135,0,0,241.0,False,0,0.0,633,217,False,,0,0.0,0,6,2023-08-05,0.0,297,114,0,0,670,0.0,0.0,0
Takai,Kōta,Takai,d,Foot injury - 25% chance of playing,2025-08-10T23:30:07.262578Z,25.0,25.0,40,0,0,103,2145,0.1,18,2,0,2004-09-04,0,0,True,True,0,0.0,0,553299,,,0,0,0.0,361,148,0,0.0,,,0,0.1,0.4,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,375,138,0,0.0,0,False,0.0,382,150,577,False,0.0,364,148,0,675,211,p553299,0,0,,0,,553299.jpg,0.0,375,138,0,0,108.0,False,0,0.0,488,186,False,,0,0.0,0,6,2025-07-08,0.0,302,117,0,103,2145,0.0,0.0,0
Luka,Vušković,Vuskovic,a,,,,,40,0,0,3120,11113,1.0,18,2,0,2007-02-24,0,0,True,True,0,0.0,0,610799,,,0,0,0.0,378,162,0,0.0,,,0,0.5,1.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,392,152,0,0.0,0,False,0.0,399,164,578,False,0.0,381,162,0,693,226,p610799,0,0,,0,,610799.jpg,0.0,392,152,0,0,97.0,False,0,0.0,183,71,False,,0,0.0,0,6,2025-06-01,0.0,319,131,0,3120,11113,0.0,0.0,0
Son,Heung-min,Son,u,Has joined Los Angeles FC permanently.,2025-08-11T01:22:33.649224Z,0.0,0.0,85,0,0,0,16055,0.2,18,3,0,1992-07-08,0,0,False,True,0,0.0,0,85971,,,0,0,0.0,697,311,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,696,311,0,0.0,0,False,0.0,697,311,579,False,0.0,697,311,0,10,5,p85971,0,0,,0,,85971.jpg,0.0,696,311,0,0,114.0,False,0,0.0,351,119,False,,0,0.0,0,6,2015-08-28,0.0,697,311,0,0,16055,0.0,0.0,0
Brennan,Johnson,Johnson,a,,,,,70,0,0,19179,33404,2.9,18,3,0,2001-05-23,0,30,True,True,1,1.14,1,242898,,,0,0,27.1,26,21,3,3.42,,,0,1.8,2.8,8,0.06,0.07,0.56,0.64,0.50,0.94,1.07,0.57,8.0,32,7,0,0.0,1,False,8.8,17,12,580,False,40.4,15,7,79,35,22,p242898,0,0,,0,,242898.jpg,8.0,32,7,1,0,244.0,False,0,0.0,99,31,False,,1,1.14,1,6,2023-09-01,20.0,47,27,8,19179,33404,1.1,1.1,0
James,Maddison,Maddison,i,Anterior cruciate ligament - Unknown return date,2025-08-08T13:57:59.638052Z,0.0,0.0,70,0,0,127,11265,0.2,18,3,0,1996-11-23,0,0,True,True,0,0.0,0,172780,4.0,,0,0,0.0,691,306,0,0.0,1.0,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,690,306,0,0.0,0,False,0.0,691,306,581,False,0.0,687,305,0,32,19,p172780,0,0,,0,,172780.jpg,0.0,690,306,0,0,241.0,False,0,0.0,348,117,False,,0,0.0,0,6,2023-06-28,0.0,691,306,0,127,11265,0.0,0.0,0
Mohammed,Kudus,Kudus,a,,,,,65,0,0,341948,112513,27.7,18,3,2,2000-08-02,1,35,True,True,1,1.07,0,460842,2.0,,0,0,74.0,1,1,4,4.29,,,1,1.7,2.7,10,0.58,0.62,0.64,0.68,0.06,0.94,1.01,0.06,10.0,12,4,0,0.0,0,False,13.0,5,3,582,True,45.4,14,6,84,65,45,p460842,0,0,,0,,460842.jpg,10.0,12,4,3,0,81.0,False,0,0.0,8,5,False,,1,1.07,1,6,2025-07-10,11.0,75,45,10,341948,112513,1.5,1.5,0
Dejan,Kulusevski,Kulusevski,i,Knee injury - Unknown return date,2025-07-21T10:00:05.109205Z,0.0,0.0,65,0,0,91,449,0.0,18,3,0,2000-04-25,0,0,True,True,0,0.0,0,445044,,,0,0,0.0,684,301,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,682,300,0,0.0,0,False,0.0,684,301,583,False,0.0,679,299,0,61,42,p445044,0,0,,0,,445044.jpg,0.0,682,300,0,0,206.0,False,0,0.0,651,282,False,,0,0.0,0,6,2023-07-01,0.0,684,301,0,91,449,0.0,0.0,0
Mathys,Tel,Tel,a,,,,,64,-1,-1,555,3266,0.1,18,3,0,2005-04-27,0,1,True,True,0,0.0,0,511499,5.0,,1,1,0.1,266,141,0,0.0,4.0,,0,1.7,2.7,1,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,1.0,266,137,0,0.0,0,False,0.0,682,300,584,False,0.0,675,297,5,78,55,p511499,0,0,4.0,0,,511499.jpg,1.0,266,137,0,0,73.0,False,0,0.0,463,155,False,,0,0.0,0,6,2025-07-01,0.0,681,299,1,555,3266,0.2,0.2,0
Rodrigo,Bentancur,Bentancur,a,,,,,55,0,0,763,3465,0.2,18,3,0,1997-06-25,0,5,True,True,0,0.0,1,202993,,,0,0,0.8,215,121,3,14.21,,,0,1.5,2.5,1,0.00,0.0,0.00,0.0,0.00,0.04,0.19,0.0,1.0,241,121,0,0.0,0,False,0.6,252,120,585,False,4.8,204,85,19,142,92,p202993,0,0,,0,,202993.jpg,1.0,241,121,1,0,230.0,False,0,0.0,431,140,False,,0,0.0,1,6,2022-01-31,0.0,624,266,1,763,3465,0.2,0.2,0
Lucas,Bergvall,Bergvall,a,,,,,55,0,0,956,2060,0.2,18,3,0,2006-02-02,0,13,True,True,1,1.14,1,570526,,,0,0,3.3,138,85,4,4.56,,,0,1.5,2.5,3,0.01,0.01,0.13,0.15,0.12,0.94,1.07,0.14,3.0,109,48,0,0.0,0,False,4.7,66,37,586,False,10.4,155,56,79,204,130,p570526,0,0,,0,,570526.jpg,3.0,109,48,1,0,206.0,False,0,0.0,421,138,False,,1,1.14,2,6,2024-07-01,33.0,18,7,3,956,2060,0.5,0.5,0
Yves,Bissouma,Bissouma,a,,,,,54,-1,-1,600,3366,0.1,18,3,0,1996-08-30,0,0,True,True,0,0.0,0,227127,,,1,1,0.0,625,268,0,0.0,,,0,1.5,2.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,628,268,0,0.0,0,False,0.0,630,267,587,False,0.0,620,263,0,214,136,p227127,0,0,,0,,227127.jpg,0.0,628,268,0,0,132.0,False,0,0.0,453,149,False,,0,0.0,0,6,2022-06-17,0.0,605,255,0,600,3366,0.0,0.0,0
Wilson,Odobert,Odobert,a,,,,,55,0,0,116,813,0.0,18,3,0,2004-11-28,0,4,True,True,0,0.0,0,550839,,,0,0,10.5,108,70,1,9.0,,,0,1.5,2.5,1,0.01,0.09,0.01,0.09,0.00,0.00,0.0,0.0,1.0,254,130,0,0.0,0,False,1.3,221,104,588,False,2.2,244,114,10,202,129,p550839,0,0,,0,,550839.jpg,1.0,254,130,1,0,73.0,False,0,0.0,609,252,False,,0,0.0,0,6,2024-08-16,0.0,658,285,1,116,813,0.2,0.2,0
