id,element,player_id,code,team,team_code,team_name,team_short,element_type,position,first_name,second_name,web_name,status,news,news_added,now_cost,price_m,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,chance_of_playing_next_round,chance_of_playing_this_round,transfers_in,transfers_out,transfers_in_event,transfers_out_event,total_points,event_points,minutes,can_transact,can_select,dreamteam_count,ep_next,ep_this,form,in_dreamteam,photo,points_per_game,removed,special,squad_number,value_form,value_season,region,team_join_date,birth_date,has_temporary_code,opta_code,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
567,567,567,485055,18,6,Spurs,TOT,1,GKP,Antonín,Kinský,Kinsky,a,,,40,4.0,0,0,0,0,2.0,,,3011,11408,3011,11408,0,0,0,True,True,0,0.5,1.5,0.0,False,485055.jpg,0.0,False,False,,0.0,0.0,57.0,2025-01-05,2003-03-13,False,p485055,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,335,54,332,36,272,35,353,54,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,643,70,346,53,346,53,125,17,0.0,0.0,0.0
568,568,568,441164,18,6,Spurs,TOT,2,DEF,Pedro,Porro Sauceda,Pedro Porro,a,,,55,5.5,0,0,0,0,21.9,,,110697,128020,110697,128020,6,6,90,True,True,0,2.8,3.8,6.0,False,441164.jpg,6.0,False,False,,1.1,1.1,200.0,2023-07-01,1999-09-13,False,p441164,0,0,1,0,0,0,0,0,0,0,0,26,21.2,42.8,1.0,6.5,2,4,2,4,1,0.02,0.26,0.28,0.94,72,25,11,2,200,59,32,6,1.0,,2.0,,,,0.02,0.0,0.26,0.28,0.94,0.0,171,22,59,32,59,32,16,5,1.0,1.0,4.0
569,569,569,221632,18,6,Spurs,TOT,2,DEF,Cristian,Romero,Romero,a,,,50,5.0,0,0,0,0,3.6,,,29266,35434,29266,35434,6,6,90,True,True,0,2.1,3.1,6.0,False,221632.jpg,6.0,False,False,,1.2,1.2,10.0,2022-08-30,1998-04-27,False,p221632,0,0,1,0,0,0,0,0,0,0,0,22,18.0,1.4,6.0,2.5,5,3,0,5,1,0.00,0.02,0.02,0.94,85,33,181,56,110,25,144,48,,,,,,,0.0,0.0,0.02,0.02,0.94,0.0,276,44,52,28,52,28,89,34,1.0,1.0,5.0
570,570,570,135720,18,6,Spurs,TOT,2,DEF,Kevin,Danso,Danso,a,,,45,4.5,0,0,0,0,0.2,,,785,4533,785,4533,0,0,0,True,True,0,1.4,2.4,0.0,False,135720.jpg,0.0,False,False,,0.0,0.0,14.0,2025-07-01,1998-09-19,False,p135720,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,401,176,399,176,344,149,419,178,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,387,81,412,166,412,166,394,149,0.0,0.0,0.0
571,571,571,115556,18,6,Spurs,TOT,2,DEF,Ben,Davies,Davies,a,,,45,4.5,0,0,0,0,0.1,,,337,1450,337,1450,0,0,0,True,True,0,1.4,2.4,0.0,False,115556.jpg,0.0,False,False,,0.0,0.0,244.0,2014-07-23,1993-04-24,False,p115556,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,400,175,398,175,343,148,418,177,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,386,80,411,165,411,165,493,188,0.0,0.0,0.0
572,572,572,493125,18,6,Spurs,TOT,2,DEF,Radu,Drăgușin,Dragusin,i,Knee injury - Unknown return date,2025-07-21T10:00:05.088977Z,45,4.5,0,0,0,0,0.0,0.0,0.0,53,111,53,111,0,0,0,True,True,0,0.0,0.0,0.0,False,493125.jpg,0.0,False,False,,0.0,0.0,177.0,2024-01-11,2002-02-03,False,p493125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,457,199,462,199,417,181,474,200,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,480,132,471,191,471,191,683,229,0.0,0.0,0.0
573,573,573,232859,18,6,Spurs,TOT,2,DEF,Djed,Spence,Spence,a,,,45,4.5,0,0,0,0,1.3,,,16291,12060,16291,12060,6,6,90,True,True,0,1.4,2.4,6.0,False,232859.jpg,6.0,False,False,,1.3,1.3,241.0,2022-07-19,2000-08-09,False,p232859,0,0,1,0,0,0,0,0,0,0,0,26,10.0,5.8,22.0,3.8,3,2,0,3,1,0.18,0.07,0.25,0.94,157,68,118,35,36,6,87,24,,,,,,,0.18,0.0,0.07,0.25,0.94,0.0,428,110,45,22,45,22,167,63,1.0,1.0,3.0
574,574,574,487053,18,6,Spurs,TOT,2,DEF,Destiny,Udogie,Udogie,i,Knee injury - Unknown return date,2025-08-10T23:30:07.244451Z,45,4.5,0,0,0,0,0.6,0.0,0.0,316,28504,316,28504,0,0,0,True,True,0,0.0,0.0,0.0,False,487053.jpg,0.0,False,False,,0.0,0.0,106.0,2022-08-16,2002-11-28,False,p487053,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,449,198,452,198,408,180,466,199,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,467,128,463,190,463,190,237,87,0.0,0.0,0.0
575,575,575,491279,18,6,Spurs,TOT,2,DEF,Micky,van de Ven,Van de Ven,a,,,45,4.5,0,0,0,0,27.0,,,147682,111695,147682,111695,6,6,90,True,True,0,1.4,2.4,6.0,False,491279.jpg,6.0,False,False,,1.3,1.3,152.0,2023-08-08,2001-04-19,False,p491279,0,0,1,0,0,0,0,0,0,0,0,27,11.6,1.0,14.0,2.7,5,4,1,6,1,0.59,0.01,0.60,0.94,143,64,205,70,65,9,128,40,,,,,,,0.59,0.0,0.01,0.6,0.94,0.0,477,131,48,25,48,25,9,1,1.0,1.0,6.0
576,576,576,548308,18,6,Spurs,TOT,2,DEF,Ashley,Phillips,Phillips,u,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809Z,40,4.0,0,0,0,0,0.0,0.0,0.0,0,670,0,670,0,0,0,True,False,0,0.0,0.0,0.0,False,548308.jpg,0.0,False,False,,0.0,0.0,241.0,2023-08-05,2005-06-26,False,p548308,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,359,145,356,145,297,114,377,147,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,670,208,370,135,370,135,633,217,0.0,0.0,0.0
577,577,577,553299,18,6,Spurs,TOT,2,DEF,Takai,Kōta,Takai,d,Foot injury - 25% chance of playing,2025-08-10T23:30:07.262578Z,40,4.0,0,0,0,0,0.1,25.0,25.0,103,2145,103,2145,0,0,0,True,True,0,0.1,0.4,0.0,False,553299.jpg,0.0,False,False,,0.0,0.0,108.0,2025-07-08,2004-09-04,False,p553299,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,364,148,361,148,302,117,382,150,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,675,211,375,138,375,138,488,186,0.0,0.0,0.0
578,578,578,610799,18,6,Spurs,TOT,2,DEF,Luka,Vušković,Vuskovic,a,,,40,4.0,0,0,0,0,1.0,,,3120,11113,3120,11113,0,0,0,True,True,0,0.5,1.5,0.0,False,610799.jpg,0.0,False,False,,0.0,0.0,97.0,2025-06-01,2007-02-24,False,p610799,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,381,162,378,162,319,131,399,164,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,693,226,392,152,392,152,183,71,0.0,0.0,0.0
579,579,579,85971,18,6,Spurs,TOT,3,MID,Son,Heung-min,Son,u,Has joined Los Angeles FC permanently.,2025-08-11T01:22:33.649224Z,85,8.5,0,0,0,0,0.2,0.0,0.0,0,16055,0,16055,0,0,0,True,False,0,0.0,0.0,0.0,False,85971.jpg,0.0,False,False,,0.0,0.0,114.0,2015-08-28,1992-07-08,False,p85971,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,697,311,697,311,697,311,697,311,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10,5,696,311,696,311,351,119,0.0,0.0,0.0
580,580,580,242898,18,6,Spurs,TOT,3,MID,Brennan,Johnson,Johnson,a,,,70,7.0,0,0,0,0,2.9,,,19179,33404,19179,33404,8,8,79,True,True,0,1.8,2.8,8.0,False,242898.jpg,8.0,False,False,,1.1,1.1,244.0,2023-09-01,2001-05-23,False,p242898,1,0,1,0,0,0,0,0,0,0,0,30,40.4,27.1,20.0,8.8,1,1,1,3,1,0.50,0.06,0.56,0.94,15,7,26,21,47,27,17,12,,,,,,,0.57,0.0,0.07,0.64,1.07,0.0,35,22,32,7,32,7,99,31,1.14,1.14,3.42
581,581,581,172780,18,6,Spurs,TOT,3,MID,James,Maddison,Maddison,i,Anterior cruciate ligament - Unknown return date,2025-08-08T13:57:59.638052Z,70,7.0,0,0,0,0,0.2,0.0,0.0,127,11265,127,11265,0,0,0,True,True,0,0.0,0.0,0.0,False,172780.jpg,0.0,False,False,,0.0,0.0,241.0,2023-06-28,1996-11-23,False,p172780,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,687,305,691,306,691,306,691,306,4.0,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,32,19,690,306,690,306,348,117,0.0,0.0,0.0
582,582,582,460842,18,6,Spurs,TOT,3,MID,Mohammed,Kudus,Kudus,a,,,65,6.5,0,0,0,0,27.7,,,341948,112513,341948,112513,10,10,84,True,True,1,1.7,2.7,10.0,True,460842.jpg,10.0,False,False,,1.5,1.5,81.0,2025-07-10,2000-08-02,False,p460842,0,2,1,0,0,0,0,0,0,0,1,35,45.4,74.0,11.0,13.0,0,3,1,4,1,0.06,0.58,0.64,0.94,14,6,1,1,75,45,5,3,2.0,,,,,,0.06,0.0,0.62,0.68,1.01,0.0,65,45,12,4,12,4,8,5,1.07,1.07,4.29
583,583,583,445044,18,6,Spurs,TOT,3,MID,Dejan,Kulusevski,Kulusevski,i,Knee injury - Unknown return date,2025-07-21T10:00:05.109205Z,65,6.5,0,0,0,0,0.0,0.0,0.0,91,449,91,449,0,0,0,True,True,0,0.0,0.0,0.0,False,445044.jpg,0.0,False,False,,0.0,0.0,206.0,2023-07-01,2000-04-25,False,p445044,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,679,299,684,301,684,301,684,301,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,61,42,682,300,682,300,651,282,0.0,0.0,0.0
584,584,584,511499,18,6,Spurs,TOT,3,MID,Mathys,Tel,Tel,a,,,64,6.4,-1,1,-1,1,0.1,,,555,3266,555,3266,1,1,5,True,True,0,1.7,2.7,1.0,False,511499.jpg,1.0,False,False,,0.2,0.2,73.0,2025-07-01,2005-04-27,False,p511499,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.1,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,675,297,266,141,681,299,682,300,5.0,,4.0,,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,78,55,266,137,266,137,463,155,0.0,0.0,0.0
585,585,585,202993,18,6,Spurs,TOT,3,MID,Rodrigo,Bentancur,Bentancur,a,,,55,5.5,0,0,0,0,0.2,,,763,3465,763,3465,1,1,19,True,True,0,1.5,2.5,1.0,False,202993.jpg,1.0,False,False,,0.2,0.2,230.0,2022-01-31,1997-06-25,False,p202993,0,0,0,0,0,0,0,0,0,0,0,5,4.8,0.8,0.0,0.6,1,1,1,3,0,0.00,0.00,0.00,0.04,204,85,215,121,624,266,252,120,,,,,,,0.0,0.0,0.0,0.0,0.19,0.0,142,92,241,121,241,121,431,140,0.0,0.0,14.21
586,586,586,570526,18,6,Spurs,TOT,3,MID,Lucas,Bergvall,Bergvall,a,,,55,5.5,0,0,0,0,0.2,,,956,2060,956,2060,3,3,79,True,True,0,1.5,2.5,3.0,False,570526.jpg,3.0,False,False,,0.5,0.5,206.0,2024-07-01,2006-02-02,False,p570526,0,0,1,0,0,0,0,0,0,0,0,13,10.4,3.3,33.0,4.7,1,1,2,4,1,0.12,0.01,0.13,0.94,155,56,138,85,18,7,66,37,,,,,,,0.14,0.0,0.01,0.15,1.07,0.0,204,130,109,48,109,48,421,138,1.14,1.14,4.56
587,587,587,227127,18,6,Spurs,TOT,3,MID,Yves,Bissouma,Bissouma,a,,,54,5.4,-1,1,-1,1,0.1,,,600,3366,600,3366,0,0,0,True,True,0,1.5,2.5,0.0,False,227127.jpg,0.0,False,False,,0.0,0.0,132.0,2022-06-17,1996-08-30,False,p227127,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,620,263,625,268,605,255,630,267,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,214,136,628,268,628,268,453,149,0.0,0.0,0.0
588,588,588,550839,18,6,Spurs,TOT,3,MID,Wilson,Odobert,Odobert,a,,,55,5.5,0,0,0,0,0.0,,,116,813,116,813,1,1,10,True,True,0,1.5,2.5,1.0,False,550839.jpg,1.0,False,False,,0.2,0.2,73.0,2024-08-16,2004-11-28,False,p550839,0,0,0,0,0,0,0,0,0,0,0,4,2.2,10.5,0.0,1.3,0,1,0,1,0,0.00,0.01,0.01,0.00,244,114,108,70,658,285,221,104,,,,,,,0.0,0.0,0.09,0.09,0.0,0.0,202,129,254,130,254,130,609,252,0.0,0.0,9.0
589,589,589,235674,18,6,Spurs,TOT,3,MID,Manor,Solomon,Solomon,d,Calf injury - 25% chance of playing,2025-08-10T23:30:07.302045Z,55,5.5,0,0,0,0,0.0,25.0,25.0,28,517,28,517,0,0,0,True,True,0,0.4,0.6,0.0,False,235674.jpg,0.0,False,False,,0.0,0.0,105.0,2023-07-11,1999-07-24,False,p235674,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,638,274,645,278,634,270,648,278,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,157,101,645,278,645,278,656,285,0.0,0.0,0.0
590,590,590,436234,18,6,Spurs,TOT,3,MID,Bryan,Gil Salvatierra,Bryan,a,,,50,5.0,0,0,0,0,0.0,,,121,820,121,820,0,0,0,True,True,0,1.0,2.0,0.0,False,436234.jpg,0.0,False,False,,0.0,0.0,200.0,2021-07-26,2001-02-11,False,p436234,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,576,233,583,239,555,220,590,239,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,300,186,587,240,587,240,575,226,0.0,0.0,0.0
591,591,591,547701,18,6,Spurs,TOT,3,MID,Archie,Gray,Gray,a,,,50,5.0,0,0,0,0,0.1,,,952,1922,952,1922,3,3,70,True,True,0,1.0,2.0,3.0,False,547701.jpg,3.0,False,False,,0.6,0.6,241.0,2024-07-02,2006-03-12,False,p547701,0,0,1,0,0,0,0,0,0,0,0,13,3.6,3.0,2.0,0.9,2,5,1,8,1,0.00,0.05,0.05,0.89,221,97,146,90,174,97,239,113,,,,,,,0.0,0.0,0.06,0.06,1.14,0.0,343,216,102,41,102,41,433,141,1.29,1.29,10.29
592,592,592,499721,18,6,Spurs,TOT,3,MID,Mikey,Moore,Moore,u,Has joined Rangers on loan for the rest of the season.,2025-08-11T01:19:38.328172Z,50,5.0,0,0,0,0,0.0,0.0,0.0,0,324,0,324,0,0,0,True,False,0,0.0,0.0,0.0,False,499721.jpg,0.0,False,False,,0.0,0.0,241.0,2024-05-01,2007-08-11,False,p499721,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,595,244,600,249,580,236,606,249,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,332,206,604,250,604,250,678,299,0.0,0.0,0.0
593,593,593,482442,18,6,Spurs,TOT,3,MID,Pape Matar,Sarr,P.M.Sarr,a,,,50,5.0,0,0,0,0,2.8,,,37811,34369,37811,34369,6,6,90,True,True,0,1.0,2.0,6.0,False,482442.jpg,6.0,False,False,,1.2,1.2,189.0,2021-08-27,2002-09-14,False,p482442,0,1,1,0,0,0,0,0,0,0,0,29,33.2,18.7,2.0,5.4,4,4,2,10,1,0.00,0.22,0.22,0.94,26,10,53,38,171,94,45,28,,,,,,,0.0,0.0,0.22,0.22,0.94,0.0,320,198,53,10,53,10,104,33,1.0,1.0,10.0
594,594,594,623095,18,6,Spurs,TOT,3,MID,Yang,Min-hyeok,Min-hyeok,u,Has joined Portsmouth on loan for the rest of the season.,2025-08-11T01:24:33.782871Z,45,4.5,0,0,0,0,0.0,0.0,0.0,0,1081,0,1081,0,0,0,True,False,0,0.0,0.0,0.0,False,623095.jpg,0.0,False,False,,0.0,0.0,114.0,2025-01-01,2006-04-16,False,p623095,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,531,205,537,216,496,188,548,214,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,566,309,546,217,546,217,623,264,0.0,0.0,0.0
595,595,595,499726,18,6,Spurs,TOT,3,MID,Callum,Olusesi,Olusesi,a,,,45,4.5,0,0,0,0,0.2,,,992,2754,992,2754,0,0,0,True,True,0,0.5,1.5,0.0,False,499726.jpg,0.0,False,False,,0.0,0.0,241.0,2024-11-06,2007-03-11,False,p499726,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,464,162,470,173,426,145,481,171,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,490,263,479,175,479,175,375,125,0.0,0.0,0.0
596,596,596,154566,18,6,Spurs,TOT,4,FWD,Dominic,Solanke-Mitchell,Solanke,a,,2025-08-10T23:30:07.320877Z,74,7.4,-1,1,-1,1,3.7,100.0,100.0,9473,113013,9473,113013,1,1,19,True,True,0,1.9,2.9,1.0,False,154566.jpg,1.0,False,False,,0.1,0.1,241.0,2024-08-10,1997-09-14,False,p154566,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.3,6.0,0.8,1,0,1,2,0,0.08,0.00,0.08,0.04,250,20,255,26,118,25,242,23,,,,,2.0,,0.38,0.0,0.0,0.38,0.19,0.0,29,13,276,28,276,28,88,16,0.0,0.0,9.47
597,597,597,212319,18,6,Spurs,TOT,4,FWD,Richarlison,de Andrade,Richarlison,a,,,66,6.6,1,-1,1,-1,6.2,,,309813,53781,309813,53781,13,13,71,True,True,1,1.7,2.7,13.0,True,212319.jpg,13.0,False,False,,2.0,2.0,30.0,2022-07-01,1997-05-10,False,p212319,2,0,1,0,0,0,0,0,0,0,3,61,73.6,0.5,80.0,15.4,3,2,0,5,1,0.78,0.01,0.79,0.89,1,1,238,24,1,1,1,1,,,,,3.0,,0.99,0.0,0.01,1.0,1.13,0.0,44,15,4,1,4,1,64,12,1.27,1.27,6.34
598,598,598,552427,18,6,Spurs,TOT,4,FWD,Will,Lankshear,Lankshear,u,Has joined Oxford United on loan for the rest of the season.,2025-08-11T01:18:54.659436Z,45,4.5,0,0,0,0,0.1,0.0,0.0,0,1849,0,1849,0,0,0,True,False,0,0.0,0.0,0.0,False,552427.jpg,0.0,False,False,,0.0,0.0,241.0,2022-12-08,2005-04-20,False,p552427,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,494,34,500,39,458,41,511,41,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,525,65,511,43,511,43,564,68,0.0,0.0,0.0
599,599,599,490145,18,6,Spurs,TOT,4,FWD,Dane,Scarlett,Scarlett,a,,,45,4.5,0,0,0,0,0.8,,,5741,10993,5741,10993,0,0,0,True,True,0,0.5,1.5,0.0,False,490145.jpg,0.0,False,False,,0.0,0.0,241.0,2020-08-21,2004-03-24,False,p490145,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,451,27,456,32,411,34,468,34,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,472,58,465,36,465,36,201,34,0.0,0.0,0.0
673,673,673,154296,18,6,Spurs,TOT,3,MID,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,J.Palhinha,a,,,55,5.5,0,0,0,0,0.3,,,1166,8710,1166,8710,1,1,10,True,True,0,1.5,2.5,1.0,False,154296.jpg,1.0,False,False,,0.2,0.2,173.0,2025-08-03,1995-07-09,False,p154296,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.6,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.00,268,129,227,127,616,261,288,139,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,129,84,238,118,238,118,294,95,0.0,0.0,0.0
600,600,600,84182,19,21,West Ham,WHU,1,GKP,Alphonse,Areola,Areola,a,,,45,4.5,0,0,0,0,4.0,,,5612,66950,5612,66950,0,0,0,True,True,0,1.8,2.8,0.0,False,84182.jpg,0.0,False,False,,0.0,0.0,73.0,2022-07-01,1993-02-27,False,p84182,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,391,68,389,51,330,50,409,68,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,372,20,402,67,402,67,82,12,0.0,0.0,0.0
601,601,601,82143,19,21,West Ham,WHU,1,GKP,Wes,Foderingham,Foderingham,a,,,40,4.0,0,0,0,0,0.6,,,1757,3164,1757,3164,0,0,0,True,True,0,0.5,1.5,0.0,False,82143.jpg,0.0,False,False,,0.0,0.0,241.0,2024-07-01,1991-01-14,False,p82143,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,279,27,275,9,210,8,297,27,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,578,43,289,26,289,26,231,33,0.0,0.0,0.0
602,602,602,483364,19,21,West Ham,WHU,1,GKP,Krisztián,Hegyi,Hegyi,a,,,40,4.0,0,0,0,0,0.3,,,409,1248,409,1248,0,0,0,True,True,0,0.5,1.5,0.0,False,483364.jpg,0.0,False,False,,0.0,0.0,98.0,2022-08-24,2002-09-24,False,p483364,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,334,53,331,35,271,34,352,53,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,642,69,345,52,345,52,322,49,0.0,0.0,0.0
603,603,603,613804,19,21,West Ham,WHU,2,DEF,El Hadji Malick,Diouf,Diouf,a,,,45,4.5,0,0,0,0,6.6,,,9416,73572,9416,73572,1,1,90,True,True,0,1.4,2.4,1.0,False,613804.jpg,1.0,False,False,,0.2,0.2,189.0,2025-07-15,2004-12-28,False,p613804,0,0,0,3,0,0,0,0,0,0,0,4,10.8,30.7,10.0,5.2,3,3,0,3,1,0.16,0.07,0.23,0.68,149,67,20,4,77,12,50,9,,,,,,,0.16,0.0,0.07,0.23,0.68,3.0,564,147,219,78,219,78,61,22,1.0,0.0,3.0
604,604,604,109533,19,21,West Ham,WHU,2,DEF,Emerson,Palmieri dos Santos,Emerson,a,,,45,4.5,0,0,0,0,0.2,,,343,3758,343,3758,0,0,0,True,True,0,1.4,2.4,0.0,False,109533.jpg,0.0,False,False,,0.0,0.0,106.0,2022-08-23,1994-08-03,False,p109533,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,394,170,392,170,337,143,412,172,3.0,,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,380,75,405,160,405,160,379,138,0.0,0.0,0.0
605,605,605,214048,19,21,West Ham,WHU,2,DEF,Maximilian,Kilman,Kilman,a,,,45,4.5,0,0,0,0,0.3,,,338,5692,338,5692,0,0,90,True,True,0,1.4,2.4,0.0,False,214048.jpg,0.0,False,False,,0.0,0.0,241.0,2024-07-05,1997-05-23,False,p214048,0,0,0,3,0,0,0,1,0,0,0,4,27.2,16.2,0.0,4.3,6,2,3,9,1,0.00,0.03,0.03,0.68,45,15,59,13,362,160,75,19,,,,,,,0.0,0.0,0.03,0.03,0.68,3.0,410,97,424,173,424,173,332,120,1.0,0.0,9.0
606,606,606,233963,19,21,West Ham,WHU,2,DEF,Konstantinos,Mavropanos,Mavropanos,a,,,45,4.5,0,0,0,0,0.1,,,101,829,101,829,0,0,0,True,True,0,1.4,2.4,0.0,False,233963.jpg,0.0,False,False,,0.0,0.0,83.0,2023-08-22,1997-12-11,False,p233963,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,423,190,423,189,376,169,440,191,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,430,112,436,181,436,181,566,202,0.0,0.0,0.0
607,607,607,210494,19,21,West Ham,WHU,2,DEF,Nayef,Aguerd,N.Aguerd,a,,,45,4.5,0,0,0,0,0.1,,,459,1706,459,1706,1,1,90,True,True,0,1.4,2.4,1.0,False,210494.jpg,1.0,False,False,,0.2,0.2,145.0,2022-06-21,1996-03-30,False,p210494,0,0,0,3,0,0,0,0,0,0,0,1,14.6,3.0,0.0,1.8,2,4,0,2,1,0.00,0.02,0.02,0.68,107,48,144,42,361,159,182,62,,,,,,,0.0,0.0,0.02,0.02,0.68,3.0,409,96,202,68,202,68,461,175,1.0,0.0,2.0
608,608,608,536109,19,21,West Ham,WHU,2,DEF,Ollie,Scarles,Scarles,a,,,45,4.5,0,0,0,0,0.0,,,54,486,54,486,0,0,0,True,True,0,1.4,2.4,0.0,False,536109.jpg,0.0,False,False,,0.0,0.0,241.0,2022-10-01,2005-12-12,False,p536109,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,481,203,487,203,444,187,498,204,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,510,140,498,198,498,198,603,212,0.0,0.0,0.0
